id,type,address,price,coords,contamination,distanceToDangerZone,distanceToMedianJobLocation,Zone,GreenConc,lt,lg
link_ad_80876975,Trilocale,"via Medeghino 34, Cermenate - Abbiategrasso, Milano",1200,"[45.4307405, 9.1784729]",0.5901013239490567,2.105499663235122,3.9857907476073753,5.0,0.05845259457649816,45.4307405,9.1784729
link_ad_84162354,Trilocale,"via verona, Porta Romana - Medaglie d'Oro, Milano",1950,"[45.4522516, 9.2020778]",0.4266572486521909,2.114597150827502,1.7806829940374858,1.0,0.11462977145811785,45.4522516,9.2020778
link_ad_54535324,Bilocale,"via Giovanni Boccaccio 21, Vincenzo Monti, Milano",1700,"[45.46757969999999, 9.1716566]",0.1536488786659902,2.025381133186869,1.4225825511044454,1.0,0.11462977145811785,45.46757969999999,9.1716566
link_ad_84187424,Attico,"via Cornelio Tacito, Lodi - Brenta, Milano",1700,"[45.4430029, 9.2180449]",0.7010048970550997,0.5783634028660073,3.355885509221785,4.0,0.1018567536992841,45.4430029,9.2180449
link_ad_56507188,Attico,"via Soncino, Carrobbio, Milano",4000,"[45.4604745, 9.1825709]",0.23266688906005584,1.343402613393183,0.805073871601692,1.0,0.11462977145811785,45.4604745,9.1825709
link_ad_83001977,Bilocale,"via belinzaghi, Farini, Milano",1250,"[45.49568800000001, 9.187852399999999]",0.2480677442945307,2.498290779471989,3.3366211560569288,9.0,0.17413316666666664,45.49568800000001,9.187852399999999
link_ad_61231090,Bilocale,"via Correggio 41, De Angeli, Milano",1000,"[45.4691406, 9.1497041]",0.048387007249402814,2.2420178374814084,3.142439785433694,7.0,0.16894003541799618,45.4691406,9.1497041
link_ad_83032963,Appartamento,"via Ambrogio Alciati 7, Bande Nere, Milano",1999,"[45.46057510000001, 9.136203]",-0.09000440902309492,2.172270473923269,4.211229883143234,6.0,0.11628345240700223,45.46057510000001,9.136203
link_ad_83817178,Bilocale,"via Ugo Betti 59, Gallaratese, Milano",750,"[45.4935448, 9.1091213]",0.24675390982883982,2.0685517986232735,7.003643074892962,8.0,0.14965863237774032,45.4935448,9.1091213
link_ad_83866034,Quadrilocale,"via Sem Benelli 16, Gallaratese, Milano",1400,"[45.4974455, 9.121564]",0.37254266331729013,1.9335657950016503,6.3775996607605165,8.0,0.14965863237774032,45.4974455,9.121564
link_ad_84053324,Bilocale,"via Bastia 4, Ripamonti, Milano",800,"[45.450368, 9.1970606]",0.4261977297865087,1.7041376460476017,1.799801224550993,5.0,0.05845259457649816,45.450368,9.1970606
link_ad_70416874,Trilocale,"via Correggio, Amendola - Buonarroti, Milano",1500,"[45.4735619, 9.151326]",0.08214883618347812,2.1930642804476324,3.1173809034783386,8.0,0.14965863237774032,45.4735619,9.151326
link_ad_53346343,Bilocale,"corso Como 9, Garibaldi - Corso Como, Milano",1300,"[45.4818759, 9.1871335]",0.18525107619643677,3.4717824625823086,1.8087931538868494,9.0,0.17413316666666664,45.4818759,9.1871335
link_ad_84001920,Bilocale,"via San Gerolamo Emiliani 10, Porta Romana - Medaglie d'Oro, Milano",1300,"[45.4497729, 9.2079879]",0.5004726329643745,1.658971014358431,2.274656613963583,4.0,0.1018567536992841,45.4497729,9.2079879
link_ad_75231218,Bilocale,"via dei Fontanili 32, Ripamonti, Milano",1350,"[45.44022289999999, 9.1927632]",0.5645186278270558,1.7148605062154294,2.8439740455366103,5.0,0.05845259457649816,45.44022289999999,9.1927632
link_ad_68927787,Trilocale,"via De Togni, San Vittore, Milano",4166,"[45.4643142, 9.173210899999999]",0.16731488032382913,1.65048158333246,1.2954403307881985,1.0,0.11462977145811785,45.4643142,9.173210899999999
link_ad_83816934,Bilocale,"via Bastia 4, Ripamonti, Milano",850,"[45.450368, 9.1970606]",0.4261977297865087,1.7041376460476017,1.799801224550993,5.0,0.05845259457649816,45.450368,9.1970606
link_ad_82597391,Monolocale,"via Privata della Passarella 4, Duomo, Milano",2500,"[45.4640976, 9.1919265]",0.2453194787958637,2.0767558705292246,0.24937602398966238,1.0,0.11462977145811785,45.4640976,9.1919265
link_ad_82821025,Trilocale,"via Correggio 41, De Angeli, Milano",1500,"[45.4691406, 9.1497041]",0.048387007249402814,2.2420178374814084,3.142439785433694,7.0,0.16894003541799618,45.4691406,9.1497041
link_ad_78826881,Trilocale,"via Volturno, Isola, Milano",4000,"[45.4876051, 9.1913102]",0.192900988375186,3.2349358366950853,2.4379484643152045,9.0,0.17413316666666664,45.4876051,9.1913102
link_ad_83869780,Trilocale,"via Giorgio Washington 59, Washington, Milano",1450,"[45.45909, 9.1545343]",0.05960363245685585,1.9333230593415538,2.8397974523608926,7.0,0.16894003541799618,45.45909,9.1545343
link_ad_83324109,Trilocale,"via Cappuccini, Palestro, Milano",4000,"[45.471425, 9.201948999999999]",0.21300676274404395,3.202991156482147,1.147153539386171,1.0,0.11462977145811785,45.471425,9.201948999999999
link_ad_82848271,Bilocale,"via Carlo Maria Maggi 2, Arena, Milano",1400,"[45.47791609999999, 9.1793088]",0.17692821855598595,3.1711543665070243,1.580911990837919,1.0,0.11462977145811785,45.47791609999999,9.1793088
link_ad_83017473,Bilocale,"piazza Santo Stefano 5, Borgogna - Largo Augusto, Milano",1800,"[45.46257869999999, 9.194682799999999]",0.2673709725495428,2.0976926873012864,0.5215467471048048,1.0,0.11462977145811785,45.46257869999999,9.194682799999999
link_ad_56537942,Quadrilocale,"via Caradosso, Vincenzo Monti, Milano",3000,"[45.4691463, 9.1719122]",0.15346134720311966,2.195587605266652,1.4390255335549835,1.0,0.11462977145811785,45.4691463,9.1719122
link_ad_74199302,Villa,"a schiera piazza Niccolò Tommaseo 2, Vincenzo Monti, Milano",5000,"[45.4697285, 9.1667226]",0.1331922979443334,2.3412412399777454,1.8469243754551954,1.0,0.11462977145811785,45.4697285,9.1667226
link_ad_76870400,Trilocale,"via Vergani Marelli 1, Bande Nere, Milano",1550,"[45.4545446, 9.1341463]",-0.1296280863462016,2.739516868063926,4.507320904931726,6.0,0.11628345240700223,45.4545446,9.1341463
link_ad_83937554,Trilocale,"viale Sarca 326, Bignami - Ponale, Milano",1000,"[45.52543070000001, 9.2146945]",0.3448880337527953,3.14327524941599,6.920546469274496,9.0,0.17413316666666664,45.52543070000001,9.2146945
link_ad_84152548,Trilocale,"via Morigi, Carrobbio, Milano",3160,"[45.4632444, 9.1809125]",0.20773360216116998,1.5866599890816064,0.7382651085556239,1.0,0.11462977145811785,45.4632444,9.1809125
link_ad_83526465,Trilocale,"via poma 61, Indipendenza, Milano",4480,"[45.4632092, 9.216220999999999]",0.3142917068907991,2.6376743375774168,2.086681544336007,4.0,0.1018567536992841,45.4632092,9.216220999999999
link_ad_84176140,Bilocale,"via Confalonieri, Isola, Milano",1800,"[45.4866653, 9.1914503]",0.1897972751321504,3.311927875512513,2.334204158357453,9.0,0.17413316666666664,45.4866653,9.1914503
link_ad_67952763,Monolocale,"via Domenico Berra 22, Crescenzago, Milano",570,"[45.5073797, 9.2487019]",-0.20523251553822774,0.9471674866820333,6.528704209501703,2.0,0.08483287837837838,45.5073797,9.2487019
link_ad_83526469,Trilocale,"via poma 61, Indipendenza, Milano",4480,"[45.4632092, 9.216220999999999]",0.3142917068907991,2.6376743375774168,2.086681544336007,4.0,0.1018567536992841,45.4632092,9.216220999999999
link_ad_83003141,Trilocale,"via Fabrizio De Andrè 8, Chiesa Rossa, Milano",1050,"[45.4234139, 9.1759077]",0.707762470425223,2.905536706735739,4.824574849252728,5.0,0.05845259457649816,45.4234139,9.1759077
link_ad_63318218,Trilocale,"via Correggio, Amendola - Buonarroti, Milano",2000,"[45.4735619, 9.151326]",0.08214883618347812,2.1930642804476324,3.1173809034783386,8.0,0.14965863237774032,45.4735619,9.151326
link_ad_83297907,Quadrilocale,"viale San Gimignano, Bande Nere, Milano",1600,"[45.4613384, 9.136954]",-0.08001200410944875,2.1236636172265038,4.142367826840816,6.0,0.11628345240700223,45.4613384,9.136954
link_ad_83793114,Bilocale,"via Caianello 6, Dergano, Milano",970,"[45.50095839999999, 9.1745775]",0.35833667845872696,1.309394135888171,4.093072582905649,9.0,0.17413316666666664,45.50095839999999,9.1745775
link_ad_83754661,Bilocale,"via Don Roberto Bigiogera, Precotto, Milano",900,"[45.5134429, 9.2277683]",0.05545995963620953,1.4662835351948498,6.080881984504524,2.0,0.08483287837837838,45.5134429,9.2277683
link_ad_83746553,Trilocale,"via Barzilai, Lorenteggio, Milano",950,"[45.4527835, 9.1394383]",-0.075784368586028,2.816412644965321,4.175471008786353,6.0,0.11628345240700223,45.4527835,9.1394383
link_ad_75892020,Appartamento,"via Motta, Vercelli - Wagner, Milano",4000,"[45.4655723, 9.1625816]",0.1107496440235991,2.0381056950548846,2.115088613398058,7.0,0.16894003541799618,45.4655723,9.1625816
link_ad_83114617,Bilocale,"via Pompeo Marchesi, Quarto Cagnino, Milano",1050,"[45.47070979999999, 9.1036165]",-0.27709103909728583,1.7878083271255207,6.736116667196641,7.0,0.16894003541799618,45.47070979999999,9.1036165
link_ad_83263705,Bilocale,"via Errico Petrella 19, Buenos Aires, Milano",1100,"[45.483944, 9.2092908]",0.14458659042429645,3.089338379847611,2.538511484635015,3.0,0.1217181679550246,45.483944,9.2092908
link_ad_82591563,Trilocale,"via Morigi 7, Carrobbio, Milano",3167,"[45.4630935, 9.1808246]",0.20814520536805503,1.5686363888531456,0.7509731948452829,1.0,0.11462977145811785,45.4630935,9.1808246
link_ad_81131277,Bilocale,"viale Gian Galeazzo, Ticinese, Milano",1000,"[45.4526545, 9.1834408]",0.3072029040195048,0.726991865405362,1.531559962300099,1.0,0.11462977145811785,45.4526545,9.1834408
link_ad_82288952,Bilocale,"largo Marco Zanuso, Portello - Parco Vittoria, Milano",620,"[45.486652, 9.1504]",0.206122945601237,2.26884797599175,3.8488786399418364,8.0,0.14965863237774032,45.486652,9.1504
link_ad_84084124,Bilocale,"via dei Fontanili, Ripamonti, Milano",1000,"[45.4411717, 9.1918232]",0.5386235277692322,1.5931732210792697,2.7334438044241454,5.0,0.05845259457649816,45.4411717,9.1918232
link_ad_84153678,Attico,"via Pinerolo 58, San Siro, Milano",2000,"[45.4793861, 9.1153052]",-0.0360540775291156,0.6893891722251908,5.997210475406361,7.0,0.16894003541799618,45.4793861,9.1153052
link_ad_82958365,Bilocale,"via Giampietro Lucini 19, Maggiolina, Milano",980,"[45.4923391, 9.1845277]",0.2349888256721897,2.4916610240497143,2.988481957297085,9.0,0.17413316666666664,45.4923391,9.1845277
link_ad_83613433,Bilocale,"via privata Martino Lutero, Precotto, Milano",700,"[45.5129817, 9.2198993]",0.14152895715960767,1.854654965443542,5.75945882013055,2.0,0.08483287837837838,45.5129817,9.2198993
link_ad_79096635,Appartamento,"via Cappuccio, Sant'Ambrogio, Milano",3750,"[45.46232920000001, 9.175612]",0.1866882521135267,1.4223909963574257,1.1613795046866828,1.0,0.11462977145811785,45.46232920000001,9.175612
link_ad_83760169,Bilocale,"via Bergamo 6, Montenero, Milano",1450,"[45.4570023, 9.2080779]",0.38211112102726474,2.257759176872989,1.7294849974321236,4.0,0.1018567536992841,45.4570023,9.2080779
link_ad_83290189,Monolocale,"via Nicola Palmieri, Cermenate - Abbiategrasso, Milano",750,"[45.4349356, 9.1796779]",0.5262814606685424,1.6603181222739902,3.510073161104583,5.0,0.05845259457649816,45.4349356,9.1796779
link_ad_74926872,Quadrilocale,"via Borgonuovo, Brera, Milano",4500,"[45.471438, 9.190726699999999]",0.19961382399196737,2.717844188188868,0.6420109358740577,1.0,0.11462977145811785,45.471438,9.190726699999999
link_ad_82597393,Bilocale,"via Privata della Passerella 4, Duomo, Milano",3750,"[45.4640976, 9.1919265]",0.2453194787958637,2.0767558705292246,0.24937602398966238,1.0,0.11462977145811785,45.4640976,9.1919265
link_ad_83031303,Trilocale,"via Andrea Maffei, Montenero, Milano",1787,"[45.4575276, 9.2078572]",0.37360056859324686,2.315882324452366,1.6829651801204184,4.0,0.1018567536992841,45.4575276,9.2078572
link_ad_83031601,Bilocale,"via Andrea Maffei, Montenero, Milano",1296,"[45.4575276, 9.2078572]",0.37360056859324686,2.315882324452366,1.6829651801204184,4.0,0.1018567536992841,45.4575276,9.2078572
link_ad_83100833,Bilocale,"via Enrico Cosenz 54, Bovisa, Milano",850,"[45.5072367, 9.1622713]",0.5154700753773795,0.21232617601521536,5.0887820530659695,9.0,0.17413316666666664,45.5072367,9.1622713
link_ad_84053184,Bilocale,"via FILIPPO ANGHILERI 4-A, Figino, Milano",750,"[45.4935468, 9.0724471]",0.07265053600713145,4.366813195882528,9.651741715405587,7.0,0.16894003541799618,45.4935468,9.0724471
link_ad_71144264,Appartamento,"via Morigi, Carrobbio, Milano",5000,"[45.4632444, 9.1809125]",0.20773360216116998,1.5866599890816064,0.7382651085556239,1.0,0.11462977145811785,45.4632444,9.1809125
link_ad_84155208,Trilocale,"corso Magenta, Cadorna - Castello, Milano",2500,"[45.4657262, 9.173159199999999]",0.16335519918357022,1.8071824251935948,1.2901383570777687,1.0,0.11462977145811785,45.4657262,9.173159199999999
link_ad_83030773,Trilocale,"via Antonio Fogazzaro, Montenero, Milano",1720,"[45.4587817, 9.2065805]",0.3514563038770575,2.487139417951625,1.525124777826764,4.0,0.1018567536992841,45.4587817,9.2065805
link_ad_84226926,Monolocale,"via Privata Vasto, Moscova, Milano",850,"[45.4773414, 9.1813517]",0.17822316043020692,3.127837703420193,1.448120339334374,1.0,0.11462977145811785,45.4773414,9.1813517
link_ad_83343321,Quadrilocale,"via Luigi Cavenaghi 7, De Angeli, Milano",3000,"[45.4708304, 9.1472166]",0.044100989602156915,1.9863189814400604,3.3617041230431552,7.0,0.16894003541799618,45.4708304,9.1472166
link_ad_81081867,Mansarda,"via Ravizza adiacente, De Angeli, Milano",2000,"[45.4679704, 9.1520831]",0.056805948246619664,2.4663147463452546,2.9444539442644513,7.0,0.16894003541799618,45.4679704,9.1520831
link_ad_83770413,Trilocale,"via Fortezza 44, Villa San Giovanni, Milano",1300,"[45.5222965, 9.224046]",0.17772250951384194,2.4605260092519488,6.837990168508803,2.0,0.08483287837837838,45.5222965,9.224046
link_ad_80606917,Trilocale,"corso Magenta, Cadorna - Castello, Milano",3000,"[45.4657262, 9.173159199999999]",0.16335519918357022,1.8071824251935948,1.2901383570777687,1.0,0.11462977145811785,45.4657262,9.173159199999999
link_ad_82894113,Monolocale,"piazza dei Daini 4, Bicocca, Milano",650,"[45.5159916, 9.210844699999999]",0.2693323508137837,2.621698252675831,5.828984843475489,9.0,0.17413316666666664,45.5159916,9.210844699999999
link_ad_80771369,Mansarda,"via Egidio Folli 29, Lambrate, Milano",700,"[45.4859077, 9.2461192]",-0.04319579373986926,1.9525129766765943,4.939069507109726,3.0,0.1217181679550246,45.4859077,9.2461192
link_ad_55065114,Attico,"via Ambrogio Alciati 15, Bande Nere, Milano",1500,"[45.45856759999999, 9.1372489]",-0.08809208979073446,2.4087628285398637,4.167221790344923,6.0,0.11628345240700223,45.45856759999999,9.1372489
link_ad_81357469,Appartamento,"via Montecuccoli adiacente, Bande Nere, Milano",2500,"[45.46256169999999, 9.136986799999999]",-0.07384768253541552,2.0064534498658437,4.126026142692673,7.0,0.16894003541799618,45.46256169999999,9.136986799999999
